chrom,start,end,name
chrX,33448516,33457786,blacklist_7228
chrX,33459212,33464216,blacklist_7229
chrX,33464233,33464615,blacklist_7230
chrX,33482693,33496690,blacklist_7231
chrX,33499405,33507760,blacklist_7232
chrX,33508588,33552306,blacklist_7233
chrX,33565200,33574747,blacklist_7234
chrX,33578163,33585540,blacklist_7235
chrX,33587139,33592148,blacklist_7236
chrX,33615214,33620243,blacklist_7237
chrX,33631192,33636213,blacklist_7238
chrX,33637684,33642684,blacklist_7239
chrX,33658963,33663985,blacklist_7240
chrX,33674633,33675097,blacklist_7241
chrX,33680354,33685378,blacklist_7242
chrX,33687155,33699961,blacklist_7243
chrX,33702883,33708634,blacklist_7244
chrX,33716509,33809247,blacklist_7245
chrX,33815346,33841484,blacklist_7246
chrX,33846495,33853327,blacklist_7247
chrX,33854115,33870626,blacklist_7248
chrX,33871480,33872780,blacklist_7249
chrX,33886940,33902257,blacklist_7250
chrX,33903138,33943575,blacklist_7251
chrX,33944488,34018380,blacklist_7252
chrX,34019216,34026857,blacklist_7253
chrX,34027193,34028603,blacklist_7254
chrX,34127769,34144247,blacklist_7255
chrX,34149099,34154116,blacklist_7256
chrX,34156404,34161413,blacklist_7257
chrX,34165315,34170815,blacklist_7258
chrX,34175907,34234300,blacklist_7259
chrX,34235157,34249246,blacklist_7260
chrX,34252301,34275298,blacklist_7261
chrX,34282454,34336984,blacklist_7262
chrX,34337133,34339491,blacklist_7263
chrX,34439334,34473777,blacklist_7264
chrX,34479963,34515835,blacklist_7265
chrX,34517174,34527129,blacklist_7266
chrX,34533035,34538055,blacklist_7267
chrX,34539966,34548901,blacklist_7268
chrX,34550187,34605186,blacklist_7269
chrX,34605672,34611955,blacklist_7270
chrX,38177667,38182816,blacklist_7271
chrX,38415212,38420269,blacklist_7272
chrX,40356972,40362017,blacklist_7273
chrX,41319131,41324173,blacklist_7274
chrX,42674790,42679833,blacklist_7275
chrX,43879370,43884457,blacklist_7276
chrX,44590351,44595381,blacklist_7277
chrX,45079638,45084688,blacklist_7278
chrX,47424123,47425323,blacklist_7279
chrX,49231696,49236703,blacklist_7280
chrX,52307614,52312665,blacklist_7281
chrX,53831123,53832223,blacklist_7282
chrX,55987023,55988623,blacklist_7283
chrX,56425791,56430841,blacklist_7284
chrX,58477323,58478423,blacklist_7285
chrX,59790523,59792423,blacklist_7286
chrX,59817381,59822445,blacklist_7287
chrX,60472736,60477783,blacklist_7288
chrX,60579343,60584409,blacklist_7289
chrX,60923522,60928579,blacklist_7290
chrX,62067177,62072216,blacklist_7291
chrX,62355311,62360347,blacklist_7292
chrX,62929079,62934086,blacklist_7293
chrX,63362984,63368034,blacklist_7294
chrX,63927715,63932771,blacklist_7295
chrX,65193254,65198254,blacklist_7296
chrX,65375748,65380794,blacklist_7297
chrX,65888312,65893339,blacklist_7298
chrX,66231494,66236570,blacklist_7299
chrX,66264079,66271273,blacklist_7300
chrX,66533507,66538563,blacklist_7301
chrX,66608625,66609825,blacklist_7302
chrX,68446790,68451839,blacklist_7303
chrX,71357648,71362694,blacklist_7304
chrX,73024126,73029183,blacklist_7305
chrX,73162288,73169623,blacklist_7306
chrX,73175056,73175261,blacklist_7307
chrX,73175794,73176464,blacklist_7308
chrX,73177992,73187654,blacklist_7309
chrX,73984071,73989111,blacklist_7310
chrX,74663739,74664025,blacklist_7311
chrX,74675413,74680436,blacklist_7312
chrX,74687096,74687370,blacklist_7313
chrX,74801573,74801900,blacklist_7314
chrX,74803767,74809443,blacklist_7315
chrX,74814989,74815262,blacklist_7316
chrX,74815880,74820937,blacklist_7317
chrX,74871894,74876900,blacklist_7318
chrX,74885361,74890626,blacklist_7319
chrX,74891860,74899185,blacklist_7320
chrX,75648061,75649261,blacklist_7321
chrX,75653512,75663761,blacklist_7322
chrX,75664040,75673237,blacklist_7323
chrX,75732257,75737392,blacklist_7324
chrX,75752973,75753234,blacklist_7325
chrX,75758060,75758230,blacklist_7326
chrX,75901807,75906835,blacklist_7327
chrX,76596054,76601636,blacklist_7328
chrX,76604374,76609429,blacklist_7329
chrX,77140903,77145965,blacklist_7330
chrX,77473467,77478502,blacklist_7331
chrX,78027322,78032378,blacklist_7332
chrX,79615261,79616461,blacklist_7333
chrX,81994967,81999969,blacklist_7334
chrX,82518579,82523620,blacklist_7335
chrX,84605300,84610313,blacklist_7336
chrX,86543113,86548144,blacklist_7337
chrX,86575547,86580604,blacklist_7338
chrX,87235855,87240931,blacklist_7339
chrX,87259561,87261261,blacklist_7340
chrX,88563614,88568685,blacklist_7341
chrX,88788330,88793388,blacklist_7342
chrX,90438550,90443576,blacklist_7343
chrX,90646400,90651451,blacklist_7344
chrX,90704475,90709503,blacklist_7345
chrX,90798574,90803623,blacklist_7346
chrX,91800115,91805170,blacklist_7347
chrX,92616614,92621687,blacklist_7348
chrX,92763375,92768380,blacklist_7349
chrX,92793584,92798651,blacklist_7350
chrX,94881215,94886237,blacklist_7351
chrX,94903161,94904661,blacklist_7352
chrX,94917649,94917907,blacklist_7353
chrX,94966865,94971868,blacklist_7354
chrX,95320765,95325806,blacklist_7355
chrX,96439799,96444830,blacklist_7356
chrX,96919623,96924651,blacklist_7357
chrX,97309431,97314482,blacklist_7358
chrX,97932197,97938779,blacklist_7359
chrX,98426319,98431370,blacklist_7360
chrX,99983368,99988393,blacklist_7361
chrX,100050242,100055295,blacklist_7362
chrX,100180292,100185316,blacklist_7363
chrX,101111561,101112861,blacklist_7364
chrX,103030227,103035260,blacklist_7365
chrX,103186253,103191298,blacklist_7366
chrX,103747351,103752393,blacklist_7367
chrX,104171960,104177020,blacklist_7368
chrX,104957145,104962168,blacklist_7369
chrX,104972419,104977470,blacklist_7370
chrX,105525019,105530058,blacklist_7371
chrX,107454752,107459766,blacklist_7372
chrX,107651943,107656994,blacklist_7373
chrX,109303204,109308274,blacklist_7374
chrX,110501516,110506558,blacklist_7375
chrX,110734461,110735661,blacklist_7376
chrX,110851742,110851916,blacklist_7377
chrX,111131325,111136367,blacklist_7378
chrX,111691394,111696443,blacklist_7379
chrX,112368227,112373753,blacklist_7380
chrX,113932166,113937213,blacklist_7381
chrX,114461076,114466122,blacklist_7382
chrX,115003668,115008755,blacklist_7383
chrX,115158698,115163733,blacklist_7384
chrX,115387432,115392465,blacklist_7385
chrX,115561522,115566570,blacklist_7386
chrX,115965517,115970577,blacklist_7387
chrX,116284673,116289747,blacklist_7388
chrX,117108060,117113112,blacklist_7389
chrX,117207639,117212713,blacklist_7390
chrX,117836220,117841297,blacklist_7391
chrX,118099082,118104134,blacklist_7392
chrX,118901937,118907000,blacklist_7393
chrX,119432666,119437716,blacklist_7394
chrX,119641309,119646374,blacklist_7395
chrX,120250995,120256043,blacklist_7396
chrX,120264516,120269550,blacklist_7397
chrX,120752160,120757168,blacklist_7398
chrX,120835891,120837191,blacklist_7399
chrX,121943467,121948508,blacklist_7400
chrX,122182154,122187207,blacklist_7401
chrX,122906691,122907891,blacklist_7402
chrX,122999891,123016491,blacklist_7403
chrX,123023291,123024391,blacklist_7404
chrX,123162491,123175791,blacklist_7405
chrX,123183791,123202791,blacklist_7406
chrX,123209891,123227891,blacklist_7407
chrX,123281755,123281896,blacklist_7408
chrX,123291691,123297191,blacklist_7409
chrX,123313391,123319791,blacklist_7410
chrX,123394191,123397391,blacklist_7411
chrX,123408591,123414291,blacklist_7412
chrX,123430591,123436891,blacklist_7413
chrX,123443891,123470191,blacklist_7414
chrX,123477674,123477858,blacklist_7415
chrX,123478991,123480291,blacklist_7416
chrX,123520991,123528791,blacklist_7417
chrX,123546891,123548191,blacklist_7418
chrX,123612891,123635604,blacklist_7419
chrX,123644391,123646191,blacklist_7420
chrX,123654091,123677791,blacklist_7421
chrX,123697791,123699691,blacklist_7422
chrX,123732434,123732689,blacklist_7423
chrX,123741991,123748591,blacklist_7424
chrX,123763791,123771291,blacklist_7425
chrX,123835691,123838791,blacklist_7426
chrX,123845691,123863091,blacklist_7427
chrX,123872291,123878691,blacklist_7428
chrX,123884691,123904491,blacklist_7429
chrX,123905039,123910286,blacklist_7430
chrX,123936061,123941098,blacklist_7431
chrX,123963691,123971991,blacklist_7432
chrX,123992823,123997837,blacklist_7433
chrX,124054291,124060291,blacklist_7434
chrX,124070391,124071491,blacklist_7435
chrX,124089991,124104191,blacklist_7436
chrX,124117833,124123255,blacklist_7437
chrX,124137896,124138030,blacklist_7438
chrX,124153591,124157091,blacklist_7439
chrX,124169291,124170991,blacklist_7440
chrX,124176291,124179391,blacklist_7441
chrX,124184591,124200291,blacklist_7442
chrX,124204637,124209652,blacklist_7443
chrX,124342528,124342651,blacklist_7444
chrX,124848536,124848802,blacklist_7445
chrX,124849419,124851519,blacklist_7446
chrX,124967219,124968919,blacklist_7447
chrX,125918405,125920305,blacklist_7448
chrX,125963905,125965305,blacklist_7449
chrX,125980805,125982705,blacklist_7450
chrX,126021505,126023205,blacklist_7451
chrX,126024287,126047405,blacklist_7452
chrX,126061071,126061222,blacklist_7453
chrX,126075344,126080822,blacklist_7454
chrX,126092005,126093505,blacklist_7455
chrX,126099905,126106105,blacklist_7456
chrX,126239505,126242105,blacklist_7457
chrX,126421463,126426509,blacklist_7458
chrX,126651974,126657033,blacklist_7459
chrX,126688806,126693756,blacklist_7460
chrX,126694012,126694239,blacklist_7461
chrX,126694513,126694696,blacklist_7462
chrX,126695305,126780408,blacklist_7463
chrX,126966287,126971354,blacklist_7464
chrX,126987938,126992990,blacklist_7465
chrX,127326656,127331715,blacklist_7466
chrX,127387759,127392803,blacklist_7467
chrX,127558784,127563831,blacklist_7468
chrX,128695253,128700304,blacklist_7469
chrX,128832253,128837298,blacklist_7470
chrX,129054055,129059160,blacklist_7471
chrX,131134657,131139674,blacklist_7472
chrX,131697588,131702644,blacklist_7473
chrX,132122811,132127863,blacklist_7474
chrX,132580238,132585290,blacklist_7475
chrX,132999842,133004882,blacklist_7476
chrX,134141743,134146780,blacklist_7477
chrX,134147562,134152833,blacklist_7478
chrX,134549195,134554232,blacklist_7479
chrX,134747858,134748199,blacklist_7480
chrX,135039514,135044540,blacklist_7481
chrX,135045300,135058176,blacklist_7482
chrX,136271279,136276355,blacklist_7483
chrX,136395715,136400747,blacklist_7484
chrX,136457546,136462573,blacklist_7485
chrX,136464461,136465661,blacklist_7486
chrX,136500340,136505349,blacklist_7487
chrX,136912761,136913961,blacklist_7488
chrX,137105629,137110652,blacklist_7489
chrX,137414185,137419212,blacklist_7490
chrX,137505061,137506161,blacklist_7491
chrX,137633455,137638499,blacklist_7492
chrX,138704397,138709477,blacklist_7493
chrX,139761579,139766604,blacklist_7494
chrX,140808189,140813243,blacklist_7495
chrX,141274105,141279123,blacklist_7496
chrX,142144603,142149664,blacklist_7497
chrX,143182980,143188022,blacklist_7498
chrX,143480503,143485616,blacklist_7499
chrX,143920350,143925395,blacklist_7500
chrX,144272789,144273182,blacklist_7501
chrX,144279150,144279480,blacklist_7502
chrX,144300600,144305634,blacklist_7503
chrX,144309406,144314457,blacklist_7504
chrX,145512534,145517572,blacklist_7505
chrX,145532810,145537848,blacklist_7506
chrX,145903757,145905657,blacklist_7507
chrX,146147768,146152827,blacklist_7508
chrX,146893842,146898901,blacklist_7509
chrX,146901138,146906195,blacklist_7510
chrX,147270015,147270182,blacklist_7511
chrX,147272257,147273557,blacklist_7512
chrX,147440009,147445058,blacklist_7513
chrX,147651763,147656798,blacklist_7514
chrX,152422157,152423757,blacklist_7515
chrX,152442493,152447544,blacklist_7516
chrX,153783661,153788696,blacklist_7517
chrX,154503422,154508489,blacklist_7518
chrX,155020202,155025251,blacklist_7519
chrX,155064296,155069335,blacklist_7520
chrX,156051948,156056970,blacklist_7521
chrX,156439981,156445005,blacklist_7522
chrX,157245178,157250229,blacklist_7523
chrX,158979768,158981268,blacklist_7524
chrX,160430499,160435557,blacklist_7525
chrX,160590293,160595337,blacklist_7526
chrX,161758591,161763643,blacklist_7527
chrX,162834841,162839893,blacklist_7528
chrX,165417384,165422435,blacklist_7529
chrX,165743634,165748684,blacklist_7530
chrX,166065613,166070658,blacklist_7531
chrX,167213568,167215468,blacklist_7532
chrX,168742097,168747140,blacklist_7533
chrX,169375086,169380152,blacklist_7534
chrX,169967305,170022603,blacklist_7535
chrX,170670356,170675537,blacklist_7536
chrX,170725632,170747174,blacklist_7537
chrX,170753953,170756029,blacklist_7538
chrX,170756444,170756521,blacklist_7539
chrX,170758075,170758537,blacklist_7540
chrX,170807208,170822463,blacklist_7541
chrX,170825751,170835801,blacklist_7542
chrX,170839137,170862757,blacklist_7543
chrX,170876705,170878817,blacklist_7544
chrX,170880102,170881202,blacklist_7545
chrY,140473,146528,blacklist_7546
chrY,258100,263248,blacklist_7547
chrY,263350,263701,blacklist_7548
chrY,3879868,3881094,blacklist_7549
chrY,3882253,3882548,blacklist_7550
chrY,3921350,3921526,blacklist_7551
chrY,4034126,4039228,blacklist_7552
chrY,4070337,4086567,blacklist_7553
chrY,4147695,4163827,blacklist_7554
chrY,4172415,4173915,blacklist_7555
chrY,4207057,4208157,blacklist_7556
chrY,4216457,4217757,blacklist_7557
chrY,5004565,5004853,blacklist_7558
chrY,5043764,5044002,blacklist_7559
chrY,5048104,5048340,blacklist_7560
chrY,5049504,5049811,blacklist_7561
chrY,5049838,5050011,blacklist_7562
chrY,5050175,5050646,blacklist_7563
chrY,5051109,5051335,blacklist_7564
chrY,5051608,5051980,blacklist_7565
chrY,5056536,5056679,blacklist_7566
chrY,5057082,5057169,blacklist_7567
chrY,5142109,5142233,blacklist_7568
chrY,5142637,5142815,blacklist_7569
chrY,5241669,5241841,blacklist_7570
chrY,5245919,5246071,blacklist_7571
chrY,5261067,5261300,blacklist_7572
chrY,5264714,5264888,blacklist_7573
chrY,5276292,5276461,blacklist_7574
chrY,5276652,5276820,blacklist_7575
chrY,5425403,5425503,blacklist_7576
chrY,5523009,5523212,blacklist_7577
chrY,5625903,5626074,blacklist_7578
chrY,5693874,5693964,blacklist_7579
chrY,5695753,5695938,blacklist_7580
chrY,5696546,5696643,blacklist_7581
chrY,5722013,5722736,blacklist_7582
chrY,5754941,5755162,blacklist_7583
chrY,5817503,5817689,blacklist_7584
chrY,5834482,5834560,blacklist_7585
chrY,5844281,5844640,blacklist_7586
chrY,5844682,5844944,blacklist_7587
chrY,5876876,5876971,blacklist_7588
chrY,5879365,5879504,blacklist_7589
chrY,5881331,5881431,blacklist_7590
chrY,5906864,5906970,blacklist_7591
chrY,5913146,5913366,blacklist_7592
chrY,5915845,5915991,blacklist_7593
chrY,5927247,5927346,blacklist_7594
chrY,5931135,5931265,blacklist_7595
chrY,5949856,5949981,blacklist_7596
chrY,5954451,5954552,blacklist_7597
chrY,5976326,5976466,blacklist_7598
chrY,5983413,5983586,blacklist_7599
chrY,5988406,5988513,blacklist_7600
chrY,5993385,5993533,blacklist_7601
chrY,5996664,5996766,blacklist_7602
chrY,6013267,6013527,blacklist_7603
chrY,6013569,6013842,blacklist_7604
chrY,6013963,6014409,blacklist_7605
chrY,6021025,6021226,blacklist_7606
chrY,6021949,6022082,blacklist_7607
chrY,6025584,6025673,blacklist_7608
chrY,6044501,6044695,blacklist_7609
chrY,6047061,6047152,blacklist_7610
chrY,6048081,6048260,blacklist_7611
chrY,6048911,6049087,blacklist_7612
chrY,6050579,6050758,blacklist_7613
chrY,6050959,6051061,blacklist_7614
chrY,6059770,6059895,blacklist_7615
chrY,6065244,6065420,blacklist_7616
chrY,6087072,6087327,blacklist_7617
chrY,6095342,6095531,blacklist_7618
chrY,6097443,6097650,blacklist_7619
chrY,6119288,6119453,blacklist_7620
chrY,6122850,6123011,blacklist_7621
chrY,6129504,6129661,blacklist_7622
chrY,6245149,6245275,blacklist_7623
chrY,6366893,6367083,blacklist_7624
chrY,6392762,6393033,blacklist_7625
chrY,6443554,6443697,blacklist_7626
chrY,6451782,6451985,blacklist_7627
chrY,6502043,6502228,blacklist_7628
chrY,6515766,6515965,blacklist_7629
chrY,6517327,6517501,blacklist_7630
chrY,6523039,6523170,blacklist_7631
chrY,6525082,6525467,blacklist_7632
chrY,6525482,6525566,blacklist_7633
chrY,6525924,6531776,blacklist_7634
chrY,6533447,6533552,blacklist_7635
chrY,6534009,6534135,blacklist_7636
chrY,6534437,6534749,blacklist_7637
chrY,6546316,6546683,blacklist_7638
chrY,6548875,6548956,blacklist_7639
chrY,6589573,6589755,blacklist_7640
chrY,6593242,6593503,blacklist_7641
chrY,6594448,6594656,blacklist_7642
chrY,6639572,6639681,blacklist_7643
chrY,6653026,6653144,blacklist_7644
chrY,6670706,6670901,blacklist_7645
chrY,6672074,6672169,blacklist_7646
chrY,6672190,6672294,blacklist_7647
chrY,6672405,6672745,blacklist_7648
chrY,6674300,6674526,blacklist_7649
chrY,6676678,6677206,blacklist_7650
chrY,6677857,6679542,blacklist_7651
chrY,6680897,6681089,blacklist_7652
chrY,6681146,6681580,blacklist_7653
chrY,6683586,6683770,blacklist_7654
chrY,6684954,6685057,blacklist_7655
chrY,6686237,6686354,blacklist_7656
chrY,6693968,6694164,blacklist_7657
chrY,6694659,6694859,blacklist_7658
chrY,6695014,6695112,blacklist_7659
chrY,6696019,6696275,blacklist_7660
chrY,6696435,6696617,blacklist_7661
chrY,6696834,6697085,blacklist_7662
chrY,6700140,6700369,blacklist_7663
chrY,6703989,6704114,blacklist_7664
chrY,6704891,6705212,blacklist_7665
chrY,6705686,6706047,blacklist_7666
chrY,6707874,6708079,blacklist_7667
chrY,6709022,6709143,blacklist_7668
chrY,6709817,6710017,blacklist_7669
chrY,6712228,6712504,blacklist_7670
chrY,6713860,6714044,blacklist_7671
chrY,6715348,6715544,blacklist_7672
chrY,6717578,6717719,blacklist_7673
chrY,6718008,6718183,blacklist_7674
chrY,6718208,6718440,blacklist_7675
chrY,6720426,6720555,blacklist_7676
chrY,6723157,6723462,blacklist_7677
chrY,6723835,6723866,blacklist_7678
chrY,6724116,6724164,blacklist_7679
chrY,6724319,6729162,blacklist_7680
chrY,6730767,6731044,blacklist_7681
chrY,6731132,6731297,blacklist_7682
chrY,6732455,6732619,blacklist_7683
chrY,6732732,6732866,blacklist_7684
chrY,6735616,6735795,blacklist_7685
chrY,6737806,6737915,blacklist_7686
chrY,6739446,6739582,blacklist_7687
chrY,6741152,6741339,blacklist_7688
chrY,6742186,6742494,blacklist_7689
chrY,6744520,6744706,blacklist_7690
chrY,6746185,6746343,blacklist_7691
chrY,6748726,6748873,blacklist_7692
chrY,6751463,6751629,blacklist_7693
chrY,6752167,6752396,blacklist_7694
chrY,6753244,6754750,blacklist_7695
chrY,6755372,6755880,blacklist_7696
chrY,6756039,6756225,blacklist_7697
chrY,6756642,6756728,blacklist_7698
chrY,6757795,6757903,blacklist_7699
chrY,6758660,6758876,blacklist_7700
chrY,6759252,6759485,blacklist_7701
chrY,6773145,6773335,blacklist_7702
chrY,6773702,6774041,blacklist_7703
chrY,6777109,6777232,blacklist_7704
chrY,6779122,6779330,blacklist_7705
chrY,6781343,6781473,blacklist_7706
chrY,6782015,6782115,blacklist_7707
chrY,6783282,6783465,blacklist_7708
chrY,6784777,6785089,blacklist_7709
chrY,6786907,6787144,blacklist_7710
chrY,6787296,6787344,blacklist_7711
chrY,6787553,6787992,blacklist_7712
